t_s,theta_total_rad,theta_force_rad,theta_therm_rad,theta_bruit_rad,theta_filtre_rad,commande
10619.0601,-1.4212286736e-01,-1.4211705733e-01,-5.9386595107e-06,1.2862702098e-07,-2.1895594335e-03,0
10620.0601,-1.4378980173e-01,-1.4378454560e-01,-5.9389114624e-06,6.8278346652e-07,-2.2178117202e-03,0
10621.0601,-1.4545435473e-01,-1.4544940126e-01,-5.9391536935e-06,9.8568217147e-07,-2.2460114421e-03,0
10622.0601,-1.4711659835e-01,-1.4711159058e-01,-5.9393862298e-06,9.3161563588e-07,-2.2741580475e-03,0
10623.0601,-1.4877647447e-01,-1.4877107986e-01,-5.9396090969e-06,5.4500072383e-07,-2.3022509858e-03,0
10624.0601,-1.5043384882e-01,-1.5042783547e-01,-5.9398223204e-06,-7.3529624850e-08,-2.3302897076e-03,0
10625.0601,-1.5208852526e-01,-1.5208182380e-01,-5.9400259260e-06,-7.6143007324e-07,-2.3582736649e-03,0
10626.0601,-1.5374027244e-01,-1.5373301133e-01,-5.9402199395e-06,-1.3208938988e-06,-2.3862023108e-03,0
10627.0601,-1.5538890059e-01,-1.5538136455e-01,-5.9404043873e-06,-1.5956309247e-06,-2.4140750998e-03,0
10628.0601,-1.5703431929e-01,-1.5702685004e-01,-5.9405792955e-06,-1.5286673772e-06,-2.4418914876e-03,0
10629.0601,-1.5867657105e-01,-1.5866943441e-01,-5.9407446911e-06,-1.1958960279e-06,-2.4696509313e-03,0
10630.0601,-1.6031578940e-01,-1.6030908432e-01,-5.9409006007e-06,-7.6418369171e-07,-2.4973528891e-03,0
10631.0601,-1.6195209720e-01,-1.6194576650e-01,-5.9410470515e-06,-3.8965921359e-07,-2.5249968206e-03,0
10632.0601,-1.6358553874e-01,-1.6357944772e-01,-5.9411840703e-06,-1.4983577507e-07,-2.5525821868e-03,0
10633.0601,-1.6521606676e-01,-1.6521009481e-01,-5.9413116841e-06,-3.0635197640e-08,-2.5801084500e-03,0
10634.0601,-1.6684359714e-01,-1.6683767467e-01,-5.9414299197e-06,1.8963488712e-08,-2.6075750738e-03,0
10635.0601,-1.6846807085e-01,-1.6846215424e-01,-5.9415388038e-06,2.4926920588e-08,-2.6349815231e-03,0
10636.0602,-1.7008943066e-01,-1.7008350051e-01,-5.9416383633e-06,1.1493386173e-08,-2.6623272644e-03,0
10637.0602,-1.7170756954e-01,-1.7170168056e-01,-5.9417286253e-06,5.2746499433e-08,-2.6896117652e-03,0
10638.0602,-1.7332237500e-01,-1.7331666149e-01,-5.9418096172e-06,2.2829204498e-07,-2.7168344947e-03,0
10639.0602,-1.7493379199e-01,-1.7492841048e-01,-5.9418813670e-06,5.6037184271e-07,-2.7439949234e-03,0
10640.0602,-1.7654184855e-01,-1.7653689478e-01,-5.9419439034e-06,9.8817331582e-07,-2.7710925232e-03,0
10641.0602,-1.7814665710e-01,-1.7814208168e-01,-5.9419972553e-06,1.3665720764e-06,-2.7981267673e-03,0
10642.0602,-1.7974834668e-01,-1.7974393854e-01,-5.9420414515e-06,1.5339005081e-06,-2.8250971305e-03,0
10643.0602,-1.8134699039e-01,-1.8134243278e-01,-5.9420765209e-06,1.3844635646e-06,-2.8520030890e-03,0
10644.0602,-1.8294255981e-01,-1.8293753189e-01,-5.9421024918e-06,9.1418178184e-07,-2.8788441204e-03,0
10645.0602,-1.8453492825e-01,-1.8452920341e-01,-5.9421193922e-06,2.1727806313e-07,-2.9056197037e-03,0
10646.0602,-1.8612389092e-01,-1.8611741496e-01,-5.9421272499e-06,-5.3383204668e-07,-2.9323293195e-03,0
10647.0602,-1.8770924277e-01,-1.8770213421e-01,-5.9421260917e-06,-1.1664315424e-06,-2.9589724497e-03,0
10648.0602,-1.8929083996e-01,-1.8928332891e-01,-5.9421159442e-06,-1.5689310480e-06,-2.9855485779e-03,0
10649.0602,-1.9086860284e-01,-1.9086096686e-01,-5.9420968330e-06,-1.6938852834e-06,-3.0120571891e-03,0
10650.0602,-1.9244251320e-01,-1.9243501593e-01,-5.9420687832e-06,-1.5551943774e-06,-3.0384977697e-03,0
10651.0602,-1.9401259717e-01,-1.9400544407e-01,-5.9420318192e-06,-1.2110684612e-06,-3.0648698077e-03,0
10652.0602,-1.9557891040e-01,-1.9557221929e-01,-5.9419859645e-06,-7.4912542497e-07,-3.0911727928e-03,0
10653.0603,-1.9714155474e-01,-1.9713530966e-01,-5.9419312416e-06,-3.0314568489e-07,-3.1174062159e-03,0
10654.0603,-1.9870064160e-01,-1.9869468333e-01,-5.9418676721e-06,-1.6399136264e-08,-3.1435695696e-03,0
10655.0603,-2.0025621166e-01,-2.0025030853e-01,-5.9417952767e-06,3.8659472874e-08,-3.1696623482e-03,0
10656.0603,-2.0180818640e-01,-2.0180215352e-01,-5.9417140753e-06,-9.1166126439e-08,-3.1956840473e-03,0
10657.0603,-2.0335641208e-01,-2.0335018669e-01,-5.9416240870e-06,-2.8377127221e-07,-3.2216341643e-03,0
10658.0603,-2.0490073809e-01,-2.0489437644e-01,-5.9415253305e-06,-4.2012440275e-07,-3.2475121981e-03,0
10659.0603,-2.0644106643e-01,-2.0643469130e-01,-5.9414178239e-06,-4.3371646688e-07,-3.2733176491e-03,0
10660.0603,-2.0797736182e-01,-2.0797109983e-01,-5.9413015847e-06,-3.2069198363e-07,-3.2990500194e-03,0
10661.0603,-2.0950963153e-01,-2.0950357068e-01,-5.9411766301e-06,-1.1966844656e-07,-3.3247088128e-03,0
10662.0603,-2.1103791999e-01,-2.1103207258e-01,-5.9410429769e-06,9.3636922779e-08,-3.3502935345e-03,0
10663.0603,-2.1256225406e-01,-2.1255657433e-01,-5.9409006415e-06,2.6116674548e-07,-3.3758036916e-03,0
10664.0603,-2.1408261462e-01,-2.1407704480e-01,-5.9407496402e-06,3.7093076251e-07,-3.4012387925e-03,0
10665.0603,-2.1559898288e-01,-2.1559345294e-01,-5.9405899894e-06,4.1065767325e-07,-3.4265983475e-03,0
10666.0603,-2.1711134856e-01,-2.1710576779e-01,-5.9404217053e-06,3.5964543877e-07,-3.4518818686e-03,0
10667.0603,-2.1861968140e-01,-2.1861395844e-01,-5.9402448045e-06,2.1728620016e-07,-3.4770888694e-03,0
10668.0603,-2.2012390009e-01,-2.2011799408e-01,-5.9400593033e-06,3.4044137326e-08,-3.5022188650e-03,0
10669.0603,-2.2162386308e-01,-2.2161784397e-01,-5.9398652183e-06,-7.9247086379e-08,-3.5272713724e-03,0
10670.0603,-2.2311942510e-01,-2.2311347746e-01,-5.9396625661e-06,-7.9777546958e-09,-3.5522459103e-03,0
10671.0604,-2.2461052644e-01,-2.2460486396e-01,-5.9394513633e-06,2.7696712726e-07,-3.5771419990e-03,0
10672.0604,-2.2609723833e-01,-2.2609197298e-01,-5.9392316260e-06,6.7388374431e-07,-3.6019591605e-03,0
10673.0604,-2.2757970806e-01,-2.2757477411e-01,-5.9390033702e-06,1.0050533549e-06,-3.6266969187e-03,0
10674.0604,-2.2905806829e-01,-2.2905323701e-01,-5.9387666109e-06,1.1074807831e-06,-3.6513547991e-03,0
10675.0604,-2.3053238218e-01,-2.3052733142e-01,-5.9385213629e-06,8.8776399981e-07,-3.6759323289e-03,0
10676.0604,-2.3200261097e-01,-2.3199702718e-01,-5.9382676405e-06,3.5448365333e-07,-3.7004290371e-03,0
10677.0604,-2.3346859620e-01,-2.3346229421e-01,-5.9380054577e-06,-3.6398489394e-07,-3.7248444546e-03,0
10678.0604,-2.3493011287e-01,-2.3492310251e-01,-5.9377348279e-06,-1.0726311142e-06,-3.7491781138e-03,0
10679.0604,-2.3638695811e-01,-2.3637942215e-01,-5.9374557642e-06,-1.5985083196e-06,-3.7734295491e-03,0
10680.0604,-2.3783899660e-01,-2.3783122331e-01,-5.9371682792e-06,-1.8361130952e-06,-3.7975982967e-03,0
10681.0604,-2.3928617666e-01,-2.3927847626e-01,-5.9368723851e-06,-1.7635321335e-06,-3.8216838943e-03,0
10682.0604,-2.4072853623e-01,-2.4072115132e-01,-5.9365680935e-06,-1.4483475171e-06,-3.8456858818e-03,0
10683.0604,-2.4216618501e-01,-2.4215921893e-01,-5.9362554158e-06,-1.0298224813e-06,-3.8696038006e-03,0
10684.0604,-2.4359925177e-01,-2.4359264962e-01,-5.9359343628e-06,-6.6621816292e-07,-3.8934371942e-03,0
10685.0604,-2.4502780439e-01,-2.4502141399e-01,-5.9356049453e-06,-4.5479358743e-07,-3.9171856076e-03,0
10686.0604,-2.4645180863e-01,-2.4644548273e-01,-5.9352671736e-06,-3.9063382182e-07,-3.9408485880e-03,0
10687.0604,-2.4787112620e-01,-2.4786482664e-01,-5.9349210573e-06,-3.6463910828e-07,-3.9644256842e-03,0
10688.0604,-2.4928556832e-01,-2.4927941659e-01,-5.9345666058e-06,-2.1716761622e-07,-3.9879164469e-03,0
10689.0605,-2.5069499432e-01,-2.5068922355e-01,-5.9342038272e-06,1.6342670789e-07,-4.0113204287e-03,0
10690.0605,-2.5209940143e-01,-2.5209421857e-01,-5.9338327288e-06,7.5097398614e-07,-4.0346371841e-03,0
10691.0605,-2.5349894596e-01,-2.5349437283e-01,-5.9334533168e-06,1.3603151553e-06,-4.0578662694e-03,0
10692.0605,-2.5489384780e-01,-2.5488965755e-01,-5.9330655959e-06,1.7428154958e-06,-4.0810072429e-03,0
10693.0605,-2.5628422172e-01,-2.5628004407e-01,-5.9326695702e-06,1.7550211651e-06,-4.1040596648e-03,0
10694.0605,-2.5767000389e-01,-2.5766550384e-01,-5.9322652424e-06,1.4322163368e-06,-4.1270230970e-03,0
10695.0605,-2.5905102944e-01,-2.5904600838e-01,-5.9318526144e-06,9.1079502278e-07,-4.1498971036e-03,0
10696.0605,-2.6042707448e-01,-2.6042152930e-01,-5.9314316875e-06,3.8625212558e-07,-4.1726812505e-03,0
10697.0605,-2.6179792597e-01,-2.6179203834e-01,-5.9310024618e-06,4.3375596124e-08,-4.1953751054e-03,0
10698.0605,-2.6316344854e-01,-2.6315750730e-01,-5.9305649362e-06,-1.0677859882e-08,-4.2179782382e-03,0
10699.0605,-2.6452358558e-01,-2.6451790809e-01,-5.9301191086e-06,2.5263095820e-07,-4.2404902205e-03,0
10700.0605,-2.6587836360e-01,-2.6587321273e-01,-5.9296649758e-06,7.7879930961e-07,-4.2629106260e-03,0
10701.0605,-2.6722788388e-01,-2.6722339333e-01,-5.9292025334e-06,1.4386463345e-06,-4.2852390304e-03,0
10702.0605,-2.6857230340e-01,-2.6856842208e-01,-5.9287317763e-06,2.0474097214e-06,-4.3074750113e-03,0
10703.0605,-2.6991179976e-01,-2.6990827130e-01,-5.9282526982e-06,2.3997876666e-06,-4.3296181483e-03,0
10704.0605,-2.7124648543e-01,-2.7124291338e-01,-5.9277652915e-06,2.3557147784e-06,-4.3516680229e-03,0
10705.0605,-2.7257633021e-01,-2.7257232085e-01,-5.9272695478e-06,1.9179079944e-06,-4.3736242187e-03,0
10706.0606,-2.7390114241e-01,-2.7389646629e-01,-5.9267654573e-06,1.2506486871e-06,-4.3954863214e-03,0
10707.0606,-2.7522066979e-01,-2.7521532243e-01,-5.9262530094e-06,5.7889335555e-07,-4.4172539184e-03,0
10708.0606,-2.7653473178e-01,-2.7652886206e-01,-5.9257321921e-06,5.6014732880e-08,-4.4389265995e-03,0
10709.0606,-2.7784326420e-01,-2.7783705811e-01,-5.9252029926e-06,-2.8088293088e-07,-4.4605039563e-03,0
10710.0606,-2.7914625641e-01,-2.7913988359e-01,-5.9246653971e-06,-4.4815499664e-07,-4.4819855823e-03,0
10711.0606,-2.8044368751e-01,-2.8043731162e-01,-5.9241193907e-06,-4.5176812272e-07,-4.5033710735e-03,0
10712.0606,-2.8173555480e-01,-2.8172931542e-01,-5.9235649575e-06,-3.1581022054e-07,-4.5246600275e-03,0
10713.0606,-2.8302190095e-01,-2.8301586833e-01,-5.9230020804e-06,-1.0961938738e-07,-4.5458520441e-03,0
10714.0606,-2.8430275334e-01,-2.8429694377e-01,-5.9224307413e-06,1.1286496156e-07,-4.5669467253e-03,0
10715.0606,-2.8557809024e-01,-2.8557251529e-01,-5.9218509209e-06,3.4690665401e-07,-4.5879436751e-03,0
10716.0606,-2.8684790534e-01,-2.8684255654e-01,-5.9212625995e-06,5.7245779346e-07,-4.6088424994e-03,0
10717.0606,-2.8811222203e-01,-2.8810704126e-01,-5.9206657563e-06,7.3989998816e-07,-4.6296428064e-03,0
10718.0606,-2.8937107796e-01,-2.8936594332e-01,-5.9200603701e-06,7.8542844749e-07,-4.6503442064e-03,0
10719.0606,-2.9062449490e-01,-2.9061923670e-01,-5.9194464191e-06,6.6124805303e-07,-4.6709463117e-03,0
10720.0606,-2.9187242530e-01,-2.9186689546e-01,-5.9188238810e-06,3.8898487928e-07,-4.6914487367e-03,0
10721.0606,-2.9311475429e-01,-2.9310889380e-01,-5.9181927329e-06,5.7699768635e-08,-4.7118510980e-03,0
10722.0606,-2.9435132066e-01,-2.9434520601e-01,-5.9175529519e-06,-1.9709897372e-07,-4.7321530143e-03,0
10723.0606,-2.9558200783e-01,-2.9557580650e-01,-5.9169045144e-06,-2.8442505642e-07,-4.7523541064e-03,0
10724.0607,-2.9680680669e-01,-2.9680066980e-01,-5.9162473971e-06,-2.2064861659e-07,-4.7724539972e-03,0
10725.0607,-2.9802577800e-01,-2.9801977052e-01,-5.9155815765e-06,-9.1894298618e-08,-4.7924523118e-03,0
10726.0607,-2.9923899560e-01,-2.9923308341e-01,-5.9149070293e-06,2.7186687629e-09,-4.8123486776e-03,0
10727.0607,-3.0044651648e-01,-3.0044058333e-01,-5.9142237322e-06,-1.8920896468e-08,-4.8321427239e-03,0
10728.0607,-3.0164832502e-01,-3.0164224524e-01,-5.9135316623e-06,-1.6624418503e-07,-4.8518340822e-03,0
10729.0607,-3.0284433875e-01,-3.0283804423e-01,-5.9128307963e-06,-3.8169588160e-07,-4.8714223864e-03,0
10730.0607,-3.0403444270e-01,-3.0402795548e-01,-5.9121211111e-06,-5.7510655708e-07,-4.8909072723e-03,0
10731.0607,-3.0521852118e-01,-3.0521195430e-01,-5.9114025830e-06,-6.5547700540e-07,-4.9102883781e-03,0
10732.0607,-3.0639653306e-01,-3.0639001613e-01,-5.9106751881e-06,-6.0625691842e-07,-4.9295653441e-03,0
10733.0607,-3.0756852689e-01,-3.0756211649e-01,-5.9099389024e-06,-5.0045615868e-07,-4.9487378128e-03,0
10734.0607,-3.0873459162e-01,-3.0872823105e-01,-5.9091937014e-06,-4.5137907649e-07,-4.9678054289e-03,0
10735.0607,-3.0989480310e-01,-3.0988833557e-01,-5.9084395606e-06,-5.5908646872e-07,-4.9867678393e-03,0
10736.0607,-3.1104919558e-01,-3.1104240595e-01,-5.9076764554e-06,-8.8195428690e-07,-5.0056246931e-03,0
10737.0607,-3.1219773702e-01,-3.1219041819e-01,-5.9069043613e-06,-1.4119303710e-06,-5.0243756418e-03,0
10738.0607,-3.1334028597e-01,-3.1333234841e-01,-5.9061232534e-06,-2.0314413646e-06,-5.0430203389e-03,0
10739.0607,-3.1447660549e-01,-3.1446817285e-01,-5.9053331069e-06,-2.5273040069e-06,-5.0615584402e-03,0
10740.0607,-3.1560645859e-01,-3.1559786789e-01,-5.9045338967e-06,-2.6861612285e-06,-5.0799896039e-03,0
10741.0607,-3.1672972962e-01,-3.1672141000e-01,-5.9037255977e-06,-2.4158937983e-06,-5.0983134903e-03,0
10742.0608,-3.1784648306e-01,-3.1783877578e-01,-5.9029081852e-06,-1.8043767483e-06,-5.1165297619e-03,0
10743.0608,-3.1895692402e-01,-3.1894994195e-01,-5.9020816349e-06,-1.0799954077e-06,-5.1346380837e-03,0
10744.0608,-3.2006126745e-01,-3.2005488535e-01,-5.9012459234e-06,-4.8085267828e-07,-5.1526381227e-03,0
10745.0608,-3.2115965059e-01,-3.2115358295e-01,-5.9004010274e-06,-1.6723785208e-07,-5.1705295483e-03,0
10746.0608,-3.2225210859e-01,-3.2224601184e-01,-5.8995469243e-06,-1.9719969690e-07,-5.1883120323e-03,0
10747.0608,-3.2333853738e-01,-3.2333214922e-01,-5.8986835917e-06,-4.8947144506e-07,-5.2059852485e-03,0
10748.0608,-3.2441872974e-01,-3.2441197243e-01,-5.8978110079e-06,-8.5950007929e-07,-5.2235488733e-03,0
10749.0608,-3.2549250326e-01,-3.2548545891e-01,-5.8969291514e-06,-1.1474267644e-06,-5.2410025851e-03,0
10750.0608,-3.2655976397e-01,-3.2655258624e-01,-5.8960380011e-06,-1.2816855888e-06,-5.2583460649e-03,0
10751.0608,-3.2762048175e-01,-3.2761333214e-01,-5.8951375362e-06,-1.2544710940e-06,-5.2755789958e-03,0
10752.0608,-3.2867465450e-01,-3.2866767442e-01,-5.8942277364e-06,-1.0858559082e-06,-5.2927010633e-03,0
10753.0608,-3.2972231053e-01,-3.2971559103e-01,-5.8933085816e-06,-8.2618517859e-07,-5.3097119552e-03,0
10754.0608,-3.3076353927e-01,-3.3075706007e-01,-5.8923800525e-06,-5.8682583577e-07,-5.3266113617e-03,0
10755.0608,-3.3179843875e-01,-3.3179205972e-01,-5.8914421301e-06,-4.8759257305e-07,-5.3433989752e-03,0
10756.0608,-3.3282702335e-01,-3.3282056832e-01,-5.8904947957e-06,-5.6453938954e-07,-5.3600744905e-03,0
10757.0608,-3.3384919476e-01,-3.3384256433e-01,-5.8895380310e-06,-7.4089562213e-07,-5.3766376049e-03,0
10758.0608,-3.3486480190e-01,-3.3485802633e-01,-5.8885718179e-06,-8.8700008267e-07,-5.3930880177e-03,0
10759.0609,-3.3587371567e-01,-3.3586693303e-01,-5.8875961388e-06,-8.9504060715e-07,-5.4094254308e-03,0
10760.0609,-3.3687586550e-01,-3.3686926329e-01,-5.8866109762e-06,-7.1560505023e-07,-5.4256495485e-03,0
10761.0609,-3.3787122015e-01,-3.3786499605e-01,-5.8856163131e-06,-3.3848186355e-07,-5.4417600773e-03,0
10762.0609,-3.3885976983e-01,-3.3885411044e-01,-5.8846121331e-06,2.2522191183e-07,-5.4577567262e-03,0
10763.0609,-3.3984155887e-01,-3.3983658567e-01,-5.8835984207e-06,9.1039581521e-07,-5.4736392065e-03,0
10764.0609,-3.4081672390e-01,-3.4081240110e-01,-5.8825751614e-06,1.5597800082e-06,-5.4894072320e-03,0
10765.0609,-3.4178546751e-01,-3.4178153623e-01,-5.8815423415e-06,1.9502609497e-06,-5.5050605187e-03,0
10766.0609,-3.4274792660e-01,-3.4274397067e-01,-5.8804999478e-06,1.9245674357e-06,-5.5205987851e-03,0
10767.0609,-3.4370406298e-01,-3.4369968418e-01,-5.8794479683e-06,1.5006466271e-06,-5.5360217520e-03,0
10768.0609,-3.4465369090e-01,-3.4464865663e-01,-5.8783863914e-06,8.4412258498e-07,-5.5513291429e-03,0
10769.0609,-3.4559662151e-01,-3.4559086806e-01,-5.8773152064e-06,1.2385726768e-07,-5.5665206833e-03,0
10770.0609,-3.4653273119e-01,-3.4652629859e-01,-5.8762344030e-06,-5.5636646191e-07,-5.5815961014e-03,0
10771.0609,-3.4746191149e-01,-3.4745492853e-01,-5.8751439716e-06,-1.1078193440e-06,-5.5965551277e-03,0
10772.0609,-3.4838404375e-01,-3.4837673828e-01,-5.8740439030e-06,-1.4314300255e-06,-5.6113974951e-03,0
10773.0609,-3.4929904489e-01,-3.4929170838e-01,-5.8729341885e-06,-1.4635714300e-06,-5.6261229390e-03,0
10774.0609,-3.5020692034e-01,-3.5019981954e-01,-5.8718148199e-06,-1.2289868799e-06,-5.6407311972e-03,0
10775.0609,-3.5110773013e-01,-3.5110105255e-01,-5.8706857895e-06,-8.0689103119e-07,-5.6552220098e-03,0
10776.0609,-3.5200154352e-01,-3.5199538839e-01,-5.8695470907e-06,-2.8558104053e-07,-5.6695951196e-03,0
10777.0610,-3.5288845485e-01,-3.5288280813e-01,-5.8683987173e-06,2.2167518544e-07,-5.6838502717e-03,0
10778.0610,-3.5376856807e-01,-3.5376329300e-01,-5.8672406639e-06,5.9217279522e-07,-5.6979872137e-03,0
10779.0610,-3.5464193673e-01,-3.5463682436e-01,-5.8660729256e-06,7.5370271418e-07,-5.7120056954e-03,0
10780.0610,-3.5550852505e-01,-3.5550338371e-01,-5.8648954978e-06,7.2355960396e-07,-5.7259054695e-03,0
10781.0610,-3.5636822200e-01,-3.5636295269e-01,-5.8637083764e-06,5.9440161411e-07,-5.7396862908e-03,0
10782.0610,-3.5722087014e-01,-3.5721551307e-01,-5.8625115576e-06,5.0543940831e-07,-5.7533479167e-03,0
10783.0610,-3.5806632309e-01,-3.5806104675e-01,-5.8613050378e-06,5.8497024279e-07,-5.7668901070e-03,0
10784.0610,-3.5890455104e-01,-3.5889953579e-01,-5.8600888137e-06,8.4484247123e-07,-5.7803126242e-03,0
10785.0610,-3.5973566292e-01,-3.5973096238e-01,-5.8588628826e-06,1.1583260001e-06,-5.7936152330e-03,0
10786.0610,-3.6055983441e-01,-3.6055530884e-01,-5.8576272421e-06,1.3320606101e-06,-5.8067977007e-03,0
10787.0610,-3.6137716355e-01,-3.6137255763e-01,-5.8563818902e-06,1.2504656939e-06,-5.8198597971e-03,0
10788.0610,-3.6218759429e-01,-3.6218269137e-01,-5.8551268253e-06,9.5221096016e-07,-5.8328012944e-03,0
10789.0610,-3.6299095263e-01,-3.6298569280e-01,-5.8538620462e-06,5.9403250550e-07,-5.8456219674e-03,0
10790.0610,-3.6378705642e-01,-3.6378154480e-01,-5.8525875522e-06,3.4097076717e-07,-5.8583215934e-03,0
10791.0610,-3.6457581198e-01,-3.6457023040e-01,-5.8513033431e-06,2.6972839920e-07,-5.8708999521e-03,0
10792.0610,-3.6535721718e-01,-3.6535173278e-01,-5.8500094193e-06,3.6560598041e-07,-5.8833568258e-03,0
10793.0610,-3.6613133678e-01,-3.6612603523e-01,-5.8487057824e-06,5.4715742718e-07,-5.8956919992e-03,0
10794.0610,-3.6689827072e-01,-3.6689312122e-01,-5.8473924344e-06,6.9788802353e-07,-5.9079052596e-03,0
